datetime_utc;pv_production_kw;grid_net_kw;injection_price_eur_per_mwh;offtake_price_eur_per_mwh;most_recent_load_factor_forecast
2026-04-06 02:45:00;0,05;10,84;69,599;117,1381;0
2026-04-06 03:00:00;0,05;12,33;43,939;91,4781;0
2026-04-06 03:15:00;0,05;17,13;49,229;96,7681;0
2026-04-06 03:30:00;0,04;19,16;60,449;107,9881;0
2026-04-06 03:45:00;0,05;18,99;66,729;114,2681;0
2026-04-06 04:00:00;0,05;19,14;39,539;87,0781;0,000158793
2026-04-06 04:15:00;0,05;19,9;47,059;94,5981;0,002510428
2026-04-06 04:30:00;0,04;18,27;51,899;99,4381;0,008124122
2026-04-06 04:45:00;0,04;15,49;56,099;103,6381;0,015907196
2026-04-06 05:00:00;0,32;15,86;49,869;97,4081;0,02593437
2026-04-06 05:15:00;1,8;11,69;59,819;107,3581;0,038340893
2026-04-06 05:30:00;3,1;10,33;68,059;115,5981;0,051237054
2026-04-06 05:45:00;5,9;5,37;58,829;106,3681;0,06366356
2026-04-06 06:00:00;9,47;-2,5;104,409;151,9481;0,065673545
2026-04-06 06:15:00;13,07;-2,49;52,959;100,4981;0,07657425
2026-04-06 06:30:00;17,15;-5,9;49,319;96,8581;0,08674747
2026-04-06 06:45:00;24,78;-13,31;18,539;66,0781;0,09599054
2026-04-06 07:00:00;35,72;-26,42;45,919;93,4581;0,10624358
2026-04-06 07:15:00;38;-22,51;28,909;76,4481;0,1122574
2026-04-06 07:30:00;38,61;-19,26;2,609;50,1481;0,11845747
2026-04-06 07:45:00;55,88;-36,18;-5,351;42,1881;0,12504561
2026-04-06 08:00:00;61,19;-30,18;-5,441;42,0981;0,15252124
2026-04-06 08:15:00;68,09;-36,45;-18,851;28,6881;0,15752126
2026-04-06 08:30:00;64,69;-34,36;-25,471;22,0681;0,16088687
2026-04-06 08:45:00;62;-37,06;-35,991;11,5481;0,16302471
2026-04-06 09:00:00;89,11;-74,69;-36,131;11,4081;0,18774569
2026-04-06 09:15:00;99,61;-82,84;-44,831;2,7081;0,18955608
2026-04-06 09:30:00;101,17;-83,78;-52,251;-4,7119;0,19284567
2026-04-06 09:45:00;98,38;-79,75;-59,261;-11,7219;0,19891901
2026-04-06 10:00:00;96,59;-79,52;-50,621;-3,0819;0,22029981
2026-04-06 10:15:00;115,98;-98,02;-73,521;-25,9819;0,22898191
2026-04-06 10:30:00;109,55;-91,24;-76,621;-29,0819;0,23888396
2026-04-06 10:45:00;118,02;-101,43;-83,561;-36,0219;0,24960938
2026-04-06 11:00:00;109,01;-92,61;-97,081;-49,5419;0,29151982
2026-04-06 11:15:00;101,58;-83,49;-105,251;-57,7119;0,29918474
2026-04-06 11:30:00;98,3;-76,89;-119,391;-71,8519;0,3071011
2026-04-06 11:45:00;87,86;-68,67;-126,911;-79,3719;0,31423292
2026-04-06 12:00:00;96,32;-72,74;-118,961;-71,4219;0,3627913
2026-04-06 12:15:00;82,08;-58,27;-111,151;-63,6119;0,36290598
2026-04-06 12:30:00;77,33;-57,95;-107,651;-60,1119;0,3579144
2026-04-06 12:45:00;71,13;-49,39;-95,241;-47,7019;0,3473055
2026-04-06 13:00:00;97,82;-81,59;-103,641;-56,1019;0,37995604
2026-04-06 13:15:00;101,51;-87,61;-85,431;-37,8919;0,36137357
2026-04-06 13:30:00;94,05;-79,28;-73,681;-26,1419;0,33961558
2026-04-06 13:45:00;92,38;-77,89;-57,491;-9,9519;0,31414554
2026-04-06 14:00:00;90,01;-75,9;-51,621;-4,0819;0,299215
2026-04-06 14:15:00;85,58;-73,25;-32,601;14,9381;0,26981106
2026-04-06 14:30:00;76,64;-63,69;-19,981;27,5581;0,23799013
2026-04-06 14:45:00;70,41;-46,88;-13,491;34,0481;0,2052
2026-04-06 15:00:00;62,32;-35,89;-18,231;29,3081;0,1698183
2026-04-06 15:15:00;55,38;-36,93;-7,361;40,1781;0,14042346
2026-04-06 15:30:00;45,93;-26,61;7,169;54,7081;0,11210371
2026-04-06 15:45:00;36,89;-17,92;57,409;104,9481;0,08557123
2026-04-06 16:00:00;30,81;-11,32;5,219;52,7581;0,06239117
2026-04-06 16:15:00;23,45;0,33;25,269;72,8081;0,040662263
2026-04-06 16:30:00;17,42;7,88;95,749;143,2881;0,022860773
2026-04-06 16:45:00;12,41;4,34;210,749;258,2881;0,011426136
2026-04-06 17:00:00;8,62;11,9;102,839;150,3781;0,004408805
2026-04-06 17:15:00;5,82;3,27;182,539;230,0781;0,000456488
2026-04-06 17:30:00;3,82;11,16;116,069;163,6081;0
2026-04-06 17:45:00;2,64;13,26;136,279;183,8181;0
2026-04-06 18:00:00;1,49;11,64;121,569;169,1081;0
2026-04-06 18:15:00;0,5;11,39;114,369;161,9081;0
2026-04-06 18:30:00;0,05;11,64;118,039;165,5781;0
2026-04-06 18:45:00;0,05;11,13;110,749;158,2881;0
2026-04-06 19:00:00;0,05;11,87;111,139;158,6781;0
2026-04-06 19:15:00;0,05;16,24;103,279;150,8181;0
2026-04-06 19:30:00;0,05;13,51;97,529;145,0681;0
2026-04-06 19:45:00;0,05;13,13;90,799;138,3381;0
2026-04-06 20:00:00;0,05;9,91;104,649;152,1881;0
2026-04-06 20:15:00;0,05;11,64;99,999;147,5381;0
2026-04-06 20:30:00;0,05;12,16;95,869;143,4081;0
2026-04-06 20:45:00;0,05;13,02;89,819;137,3581;0
2026-04-06 21:00:00;0,06;11,38;98,969;146,5081;0
2026-04-06 21:15:00;0,05;10,23;94,299;141,8381;0
2026-04-06 21:30:00;0,06;9,87;90,169;137,7081;0
2026-04-06 21:45:00;0,05;14,24;85,209;132,7481;0
2026-04-06 22:00:00;0,05;14,53;104,559;152,0981;0
2026-04-06 22:15:00;0,05;16,21;101,939;149,4781;0
2026-04-06 22:30:00;0,05;14,44;97,349;144,8881;0
2026-04-06 22:45:00;0,06;12,92;87,149;134,6881;0
2026-04-06 23:00:00;0,05;16,78;88,589;136,1281;0
2026-04-06 23:15:00;0,05;17,74;86,119;133,6581;0
2026-04-06 23:30:00;0,05;15,53;85,019;132,5581;0
2026-04-06 23:45:00;0,04;17,2;82,419;129,9581;0
2026-04-07 00:00:00;0,06;15,81;85,889;133,4281;0
2026-04-07 00:15:00;0,05;16,49;85,419;132,9581;0
2026-04-07 00:30:00;0,04;16,9;84,709;132,2481;0
2026-04-07 00:45:00;0,04;15,29;84,189;131,7281;0
2026-04-07 01:00:00;0,05;15,42;89,519;137,0581;0
2026-04-07 01:15:00;0,05;13,39;88,379;135,9181;0
2026-04-07 01:30:00;0,06;13,26;88,169;135,7081;0
2026-04-07 01:45:00;0,05;12,32;85,839;133,3781;0
2026-04-07 02:00:00;0,05;12,68;93,819;141,3581;0
2026-04-07 02:15:00;0,05;11,56;93,389;140,9281;0
2026-04-07 02:30:00;0,05;11,43;93,569;141,1081;0
2026-04-07 02:45:00;0,05;10,91;96,409;143,9481;0
2026-04-07 03:00:00;0,05;12,09;90,689;138,2281;0
2026-04-07 03:15:00;0,05;12,97;91,499;139,0381;0
2026-04-07 03:30:00;0,05;13,24;104,409;151,9481;0
2026-04-07 03:45:00;0,05;12,52;109,299;156,8381;0
2026-04-07 04:00:00;0,05;20,83;95,069;142,6081;0,000614771
2026-04-07 04:15:00;0,05;21,2;108,019;155,5581;0,005245869
2026-04-07 04:30:00;0,06;19,13;115,059;162,5981;0,014126214
2026-04-07 04:45:00;0,05;17,05;130,199;177,7381;0,027139429
2026-04-07 05:00:00;0,34;16,24;140,749;188,2881;0,050530817
2026-04-07 05:15:00;1,93;7,64;195,599;243,1381;0,07492333
2026-04-07 05:30:00;3,99;-0,88;159,979;207,5181;0,10258522
2026-04-07 05:45:00;7,05;0,83;119,389;166,9281;0,13259508
2026-04-07 06:00:00;12,61;-9,52;281,369;328,9081;0,16971111
2026-04-07 06:15:00;19,52;-10,51;156,489;204,0281;0,20283979
2026-04-07 06:30:00;26,99;-13,19;105,889;153,4281;0,23776841
2026-04-07 06:45:00;36,14;-21,75;63,739;111,2781;0,27356488
2026-04-07 07:00:00;45,27;-30,76;211,879;259,4181;0,30839768
2026-04-07 07:15:00;53,83;-38,59;151,029;198,5681;0,34371328
2026-04-07 07:30:00;62,47;-40,09;110,399;157,9381;0,37733465
2026-04-07 07:45:00;70,6;-45,65;70,999;118,5381;0,40886697
2026-04-07 08:00:00;78,66;-51,22;146,739;194,2781;0,43914887
2026-04-07 08:15:00;85,21;-52,98;55,619;103,1581;0,46458367
2026-04-07 08:30:00;90,22;-61,61;-5,741;41,7981;0,4864362
2026-04-07 08:45:00;95,13;-67,03;-9,261;38,2781;0,50219965
2026-04-07 09:00:00;100,81;-76,39;-8,191;39,3481;0,5518474
2026-04-07 09:15:00;105,23;-77,05;-9,251;38,2881;0,5623912
2026-04-07 09:30:00;108,28;-80,42;-9,341;38,1981;0,5708699
2026-04-07 09:45:00;111,59;-84,77;-10,251;37,2881;0,5776654
2026-04-07 10:00:00;113,81;-89,87;-9,451;38,0881;0,6177774
2026-04-07 10:15:00;116,02;-93,52;-11,241;36,2981;0,61596566
2026-04-07 10:30:00;117,92;-92,5;-13,991;33,5481;0,6109232
2026-04-07 10:45:00;118,64;-94,72;-14,361;33,1781;0,60233873
2026-04-07 11:00:00;118,98;-95,33;-15,161;32,3781;0,61262274
2026-04-07 11:15:00;118,68;-94,6;-18,751;28,7881;0,5975283
2026-04-07 11:30:00;118,67;-102,51;-22,991;24,5481;0,58295256
2026-04-07 11:45:00;117,34;-101,03;-23,931;23,6081;0,5689829
2026-04-07 12:00:00;115,89;-102,16;-23,901;23,6381;0,54562104
2026-04-07 12:15:00;114,21;-100,79;-23,491;24,0481;0,52216095
2026-04-07 12:30:00;111,82;-99,38;-19,091;28,4481;0,50026715
2026-04-07 12:45:00;109,85;-94,49;-14,321;33,2181;0,48011592
2026-04-07 13:00:00;106,82;-83,49;-20,441;27,0981;0,4771754
2026-04-07 13:15:00;103,11;-82,83;-13,471;34,0681;0,45177823
2026-04-07 13:30:00;98,88;-80,32;-9,491;38,0481;0,42581767
2026-04-07 13:45:00;94,15;-84,87;-9,261;38,2781;0,39919755
2026-04-07 14:00:00;89,2;-76,74;-10,471;37,0681;0,3919194
2026-04-07 14:15:00;84,05;-70,8;-9,261;38,2781;0,350569
2026-04-07 14:30:00;77,96;-61,88;-9,241;38,2981;0,30743065
2026-04-07 14:45:00;70,63;-57,63;3,969;51,5081;0,26526982
2026-04-07 15:00:00;63,04;-46,49;0,089;47,6281;0,23335494
2026-04-07 15:15:00;55,22;-36,62;46,399;93,9381;0,1902062
2026-04-07 15:30:00;46,36;-28,32;72,849;120,3881;0,14864475
2026-04-07 15:45:00;37,62;-18,04;112,559;160,0981;0,10993705
2026-04-07 16:00:00;30,59;-12,14;73,469;121,0081;0,081006095
2026-04-07 16:15:00;23,56;-5,38;105,129;152,6681;0,04953802
2026-04-07 16:30:00;17,38;1,47;120,379;167,9181;0,026033064
2026-04-07 16:45:00;12,19;4,53;171,459;218,9981;0,012796279
2026-04-07 17:00:00;8;17,24;110,749;158,2881;0,005748346
2026-04-07 17:15:00;5,14;9,76;140,279;187,8181;0,000835194
2026-04-07 17:30:00;3,35;4,17;178,719;226,2581;0
2026-04-07 17:45:00;2,34;6,32;191,859;239,3981;0
2026-04-07 18:00:00;1,45;8,06;186,859;234,3981;0
2026-04-07 18:15:00;0,52;8,01;177,829;225,3681;0
2026-04-07 18:30:00;0,05;12,35;145,569;193,1081;0
2026-04-07 18:45:00;0,05;14,82;125,049;172,5881;0
2026-04-07 19:00:00;0,05;12,99;152,729;200,2681;0
2026-04-07 19:15:00;0,05;10,7;134,529;182,0681;0
2026-04-07 19:30:00;0,05;10,33;125,459;172,9981;0
2026-04-07 19:45:00;0,06;12,92;107,829;155,3681;0
2026-04-07 20:00:00;0,05;11,39;118,829;166,3681;0
2026-04-07 20:15:00;0,06;11,66;112,759;160,2981;0
2026-04-07 20:30:00;0,05;11,02;114,219;161,7581;0
2026-04-07 20:45:00;0,06;11,35;105,449;152,9881;0
2026-04-07 21:00:00;0,06;11,69;109,859;157,3981;0
2026-04-07 21:15:00;0,05;9,06;100,559;148,0981;0
2026-04-07 21:30:00;0,05;8,33;98,089;145,6281;0
2026-04-07 21:45:00;0,05;12,8;95,609;143,1481;0
2026-04-07 22:00:00;0,05;13,88;99,839;147,3781;0
2026-04-07 22:15:00;0,05;14,39;92,329;139,8681;0
2026-04-07 22:30:00;0,05;13,74;86,069;133,6081;0
2026-04-07 22:45:00;0,05;13,36;79,859;127,3981;0
2026-04-07 23:00:00;0,06;13,09;86,139;133,6781;0
2026-04-07 23:15:00;0,05;11,43;85,289;132,8281;0
2026-04-07 23:30:00;0,05;10,82;84,469;132,0081;0
2026-04-07 23:45:00;0,05;13,43;82,909;130,4481;0
2026-04-08 00:00:00;0,06;14,15;85,389;132,9281;0
2026-04-08 00:15:00;0,05;12,05;83,309;130,8481;0
2026-04-08 00:30:00;0,05;11,55;82,969;130,5081;0
2026-04-08 00:45:00;0,05;11,4;82,619;130,1581;0
2026-04-08 01:00:00;0,06;11,49;83,779;131,3181;0
2026-04-08 01:15:00;0,06;11,15;86,149;133,6881;0
2026-04-08 01:30:00;0,04;11,68;86,229;133,7681;0
2026-04-08 01:45:00;0,05;9,77;87,029;134,5681;0
2026-04-08 02:00:00;0,05;9,18;84,989;132,5281;0
2026-04-08 02:15:00;0,05;8,72;86,969;134,5081;0
2026-04-08 02:30:00;0,05;9,03;91,409;138,9481;0
2026-04-08 02:45:00;0,06;9,74;96,689;144,2281;0
2026-04-08 03:00:00;0,05;10,71;88,179;135,7181;0
2026-04-08 03:15:00;0,05;15,55;94,409;141,9481;0
2026-04-08 03:30:00;0,05;19,63;100,659;148,1981;0
2026-04-08 03:45:00;0,06;21,06;118,369;165,9081;0
2026-04-08 04:00:00;0,05;21,82;95,719;143,2581;0,001215431
2026-04-08 04:15:00;0,05;20,88;109,469;157,0081;0,006499298
2026-04-08 04:30:00;0,05;18,06;126,439;173,9781;0,014770142
2026-04-08 04:45:00;0,05;17,52;131,829;179,3681;0,028452875
2026-04-08 05:00:00;0,26;16,46;170,759;218,2981;0,052778825
2026-04-08 05:15:00;1,7;10,94;169,089;216,6281;0,084022224
2026-04-08 05:30:00;3,45;6,53;154,799;202,3381;0,11976242
2026-04-08 05:45:00;6,66;1,84;125,239;172,7781;0,15831396
2026-04-08 06:00:00;12,22;-8,67;175,609;223,1481;0,2287474
2026-04-08 06:15:00;19,57;-8,23;144,679;192,2181;0,26849726
2026-04-08 06:30:00;27,72;-11,77;140,749;188,2881;0,30987808
2026-04-08 06:45:00;36,72;-18,19;90,569;138,1081;0,35104164
2026-04-08 07:00:00;45,73;-35,65;172,649;220,1881;0,39148894
2026-04-08 07:15:00;54,82;-44,2;134,529;182,0681;0,42717957
2026-04-08 07:30:00;63,14;-49,44;112,659;160,1981;0,46055505
2026-04-08 07:45:00;71,49;-57,06;86,019;133,5581;0,49087408
2026-04-08 08:00:00;78,77;-48,26;92,629;140,1681;0,51657534
2026-04-08 08:15:00;85,02;-56,15;66,129;113,6681;0,5393519
2026-04-08 08:30:00;90,25;-66,66;16,879;64,4181;0,559018
2026-04-08 08:45:00;94,93;-76,3;-9,251;38,2881;0,57365644
2026-04-08 09:00:00;99,42;-87,26;-3,351;44,1881;0,6090548
2026-04-08 09:15:00;103,16;-87,08;-9,261;38,2781;0,62023467
2026-04-08 09:30:00;105,82;-90,34;-10,341;37,1981;0,6300774
2026-04-08 09:45:00;107,99;-92,76;-14,251;33,2881;0,63876516
2026-04-08 10:00:00;110,32;-94,47;-14,551;32,9881;0,6737989
2026-04-08 10:15:00;112,63;-97,47;-25,881;21,6581;0,6773707
2026-04-08 10:30:00;113,97;-98,6;-28,271;19,2681;0,67756855
2026-04-08 10:45:00;114,51;-98,92;-34,991;12,5481;0,674956
2026-04-08 11:00:00;114,67;-101,14;-34,511;13,0281;0,68190706
2026-04-08 11:15:00;115,1;-99,98;-38,541;8,9981;0,6726371
2026-04-08 11:30:00;113,93;-98,97;-41,061;6,4781;0,6636391
2026-04-08 11:45:00;113,78;-98,52;-47,101;0,4381;0,64949805
2026-04-08 12:00:00;113,75;-98,33;-41,461;6,0781;0,6443479
2026-04-08 12:15:00;111,97;-99,55;-40,501;7,0381;0,6252027
2026-04-08 12:30:00;109,77;-97,04;-37,641;9,8981;0,604295
2026-04-08 12:45:00;105,58;-93,29;-29,961;17,5781;0,5814378
2026-04-08 13:00:00;99,44;-80,88;-30,771;16,7681;0,5621053
2026-04-08 13:15:00;103,94;-90,32;-26,251;21,2881;0,5327619
2026-04-08 13:30:00;100,48;-87,94;-19,001;28,5381;0,50066996
2026-04-08 13:45:00;92,35;-79,28;-10,271;37,2681;0,46567008
2026-04-08 14:00:00;87,3;-71,87;-14,951;32,5881;0,4205127
2026-04-08 14:15:00;85,25;-71,35;-9,261;38,2781;0,37740698
2026-04-08 14:30:00;76,5;-61,81;-7,891;39,6481;0,33043918
2026-04-08 14:45:00;70,5;-59,69;48,019;95,5581;0,28396583
2026-04-08 15:00:00;58,86;-46,64;17,059;64,5981;0,2420123
2026-04-08 15:15:00;52,2;-34,35;67,799;115,3381;0,19783695
2026-04-08 15:30:00;41,93;-23,36;110,749;158,2881;0,1550263
2026-04-08 15:45:00;36,38;-23,08;186,979;234,5181;0,114333525
2026-04-08 16:00:00;28,98;-8,38;92,179;139,7181;0,08239171
2026-04-08 16:15:00;24,28;-4,9;110,749;158,2881;0,05003276
2026-04-08 16:30:00;18,76;2,35;120,109;167,6481;0,02593743
2026-04-08 16:45:00;13,26;14,83;153,319;200,8581;0,012900497
2026-04-08 17:00:00;9,58;10,38;133,839;181,3781;0,006629104
2026-04-08 17:15:00;6,37;9,67;156,479;204,0181;0,001245523
2026-04-08 17:30:00;4,15;10,85;171,549;219,0881;0
2026-04-08 17:45:00;2,73;6,42;175,269;222,8081;0
2026-04-08 18:00:00;1,79;6,49;190,539;238,0781;0
2026-04-08 18:15:00;0,61;11,91;153,789;201,3281;0
2026-04-08 18:30:00;0,05;12,02;132,859;180,3981;0
2026-04-08 18:45:00;0,07;9,7;126,249;173,7881;0
2026-04-08 19:00:00;0,06;9,33;145,699;193,2381;0
2026-04-08 19:15:00;0,05;10,24;133,449;180,9881;0
2026-04-08 19:30:00;0,05;9,4;126,469;174,0081;0
2026-04-08 19:45:00;0,06;8,77;107,799;155,3381;0
2026-04-08 20:00:00;0,07;7,74;118,149;165,6881;0
2026-04-08 20:15:00;0,07;8,08;112,299;159,8381;0
2026-04-08 20:30:00;0,06;8,47;112,639;160,1781;0
2026-04-08 20:45:00;0,05;7,94;104,729;152,2681;0
2026-04-08 21:00:00;0,05;8,28;107,179;154,7181;0
2026-04-08 21:15:00;0,06;7,86;102,359;149,8981;0
2026-04-08 21:30:00;0,06;7,99;97,709;145,2481;0
2026-04-08 21:45:00;0,06;13,3;90,509;138,0481;0
2026-04-08 22:00:00;0,06;14,5;100,179;147,7181;0
2026-04-08 22:15:00;0,06;12,6;95,889;143,4281;0
2026-04-08 22:30:00;0,06;12,03;92,849;140,3881;0
2026-04-08 22:45:00;0,06;11,2;91,269;138,8081;0
2026-04-08 23:00:00;0,06;11,35;92,369;139,9081;0
2026-04-08 23:15:00;0,06;11,71;90,989;138,5281;0
2026-04-08 23:30:00;0,06;11,61;90,369;137,9081;0
2026-04-08 23:45:00;0,06;11,76;89,369;136,9081;0
2026-04-09 00:00:00;0,06;11,55;89,399;136,9381;0
2026-04-09 00:15:00;0,06;11,66;88,989;136,5281;0
2026-04-09 00:30:00;0,06;13,02;89,069;136,6081;0
2026-04-09 00:45:00;0,06;14,12;88,359;135,8981;0
2026-04-09 01:00:00;0,05;12,27;88,229;135,7681;0
2026-04-09 01:15:00;0,05;11,6;89,579;137,1181;0
2026-04-09 01:30:00;0,05;11,8;89,019;136,5581;0
2026-04-09 01:45:00;0,06;10,04;89,409;136,9481;0
2026-04-09 02:00:00;0,04;8,72;84,899;132,4381;0
2026-04-09 02:15:00;0,05;8,64;86,469;134,0081;0
2026-04-09 02:30:00;0,05;10,3;89,609;137,1481;0
2026-04-09 02:45:00;0,05;11,11;96,269;143,8081;0
2026-04-09 03:00:00;0,06;12,19;90,749;138,2881;0
